GABRA1	PRKCD
PRKCD	STAT3
STAT3	NFKB1
STAT3	RELA
STAT3	IL1RAP
IL1RAP	MYD88
PRKCD	TP53
PRKCD	EP300
EP300	CREBBP
STAT3	HIF1A
EP300	ARNT
PRKCD	APP
APP	MYC
STAT3	JUN
EP300	ETS1
EP300	FOS
GABRA3	SDCBP2
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	RELA
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	MYD88
TP53	CREBBP
TP53	EP300
TRAF6	HIF1A
HIF1A	ARNT
SDCBP2	C1orf35
C1orf35	APP
ZCCHC10	PIN1
PIN1	JUN
TP53	ETS1
SDCBP2	PRPF40A
PRPF40A	UBE2I
UBE2I	FOS
GABRB1	NOD1
NOD1	COPS6
COPS6	NFKB1
NOD1	RNF34
RNF34	TP53
NOD1	UBC
UBC	HDAC6
HDAC6	MYD88
NOD1	PSMA7
PSMA7	HIF1A
NOD1	HSP90AA1
HSP90AA1	ARNT
HSP90AA1	MYC
NOD1	CASP9
CASP9	JUN
UBC	ABL1
ABL1	FOS
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	NFKB1
GSK3B	RELA
GSK3B	MDM2
MDM2	MYD88
GSK3B	TP53
TRAK2	PRKAB2
PRKAB2	REL
REL	CREBBP
TRAK2	PRKAA1
PRKAA1	EP300
PRKAB2	GNB2L1
GNB2L1	HIF1A
PRKAB2	PIAS2
PIAS2	ARNT
GSK3B	MYC
GSK3B	JUN
GSK3B	BCL3
BCL3	FOS
GABRB3	MEOX2
MEOX2	RELA
RELA	NFKB1
MEOX2	TRAF6
RELA	TP53
RELA	CREBBP
GABRB3	PRKCA
PRKCA	EP300
RELA	HIF1A
GABRB3	PRKACA
PRKACA	HSP90AA1
MEOX2	KAT5
KAT5	MYC
RELA	JUN
RELA	FOS
GABRG2	GABARAP
GABARAP	TAX1BP1
TAX1BP1	TNIP1
TNIP1	NFKB1
GABARAP	KEAP1
KEAP1	RELA
GABARAP	SQSTM1
SQSTM1	MYD88
GABARAP	DVL2
DVL2	TP53
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	CREBBP
GABARAP	ATG7
ATG7	EP300
SQSTM1	HIF1A
NEDD4	YY1
YY1	MYC
TAX1BP1	ITCH
ITCH	JUN
SMAD3	FOS
GABRD	UBQLN1
UBQLN1	APP
APP	GSK3B
APP	EEF1D
EEF1D	RELA
APP	TIRAP
TIRAP	MYD88
UBQLN1	RAD23A
RAD23A	TP53
RAD23A	CREBBP
UBQLN1	GAPDH
GAPDH	EP300
UBQLN1	RAD23B
RAD23B	HIF1A
UBQLN1	C1QTNF2
C1QTNF2	ARNT
UBQLN1	HCVgp1
HCVgp1	JUN
APP	MAPK7
MAPK7	ETS1
MAPK7	FOS
GABRE	HLA-A
HLA-A	STAT3
GABRE	BSCL2
BSCL2	PLEKHF2
PLEKHF2	MBIP
MBIP	MYD88
GABRE	CUX1
CUX1	EHMT2
EHMT2	TP53
GABRE	GP1BB
GP1BB	LYN
LYN	CREBBP
CUX1	SATB1
SATB1	EP300
SATB1	PML
PML	ARNT
CUX1	BIN1
BIN1	MYC
GABRE	ALG9
ALG9	XBP1
XBP1	FOS
GABRR1	BCR
BCR	HSPA4
HSPA4	NFKB1
BCR	TP53
GABRR1	TAX1BP1
TAX1BP1	TRAF6
BCR	GRB2
GRB2	EP300
TP53	HIF1A
BCR	RB1
RB1	ARNT
RB1	MYC
RB1	JUN
BCR	ABL1
TSPO	ATP5F1
ATP5F1	HNRNPA1
HNRNPA1	NFKBIA
NFKBIA	NFKB1
NFKBIA	RELA
ATP5F1	TPM1
TPM1	IKBKG
IKBKG	MYD88
ATP5F1	KDM1A
KDM1A	TP53
HNRNPA1	XRCC6
XRCC6	CREBBP
KDM1A	EP300
TSPO	ARF4
ARF4	GNB2L1
HNRNPA1	ELAVL1
ELAVL1	ARNT
HNRNPA1	APP
HNRNPA1	HMGA1
HMGA1	JUN
ELAVL1	ETS1
HNRNPA1	UBR1
UBR1	FOS
GABRA4	APP
APP	MAPK8
MAPK8	TP53
APP	CDC20
CDC20	CREBBP
MAPK8	EP300
APP	MCM7
MCM7	HIF1A
APP	PSEN2
PSEN2	ELAVL1
MAPK8	JUN
TP53	SFN
CREBBP	ENO2
CREBBP	PFKFB4
CREBBP	VEGFB
EP300	ENO2
EP300	PFKFB4
EP300	VEGFB
HIF1A	ENO2
HIF1A	PFKFB4
HIF1A	VEGFB
ARNT	ENO2
ARNT	PFKFB4
ARNT	VEGFB
MYD88	CXCL2
NFKB1	CXCL2
RELA	CXCL2
NFKB1	VEGFB
RELA	VEGFB
ETS1	CDK4
ETS1	VEGFB
FOS	CDK4
FOS	VEGFB
JUN	CDK4
JUN	VEGFB
MYC	CDK4
MYC	VEGFB
MYC	CDK6
