GABRA1	PRKCD
PRKCD	TP53
PRKCD	STAT3
STAT3	NFKB1
STAT3	RELA
PRKCD	APP
APP	ELK1
PRKCD	EP300
EP300	CREB1
STAT3	NFKB2
STAT3	PML
PML	E2F4
EP300	ATF2
PRKCD	YWHAG
YWHAG	YAP1
STAT3	SMAD1
SMAD1	LEF1
PRKCD	ELAVL1
ELAVL1	DAZAP2
DAZAP2	TCF7
ELAVL1	TCF7L2
EP300	CTNNB1
CTNNB1	TCF7L1
PRKCD	INSR
INSR	TEAD1
EP300	GOLGA2
GOLGA2	TEAD4
EP300	E2F1
E2F1	TEAD3
PRKCD	SP1
SP1	POU2F1
EP300	TFAP2A
STAT3	COPS5
COPS5	CREB3
TP53	NFYA
NFYA	ATF6B
EP300	ATF4
ELAVL1	CREB3L2
EP300	DDIT3
DDIT3	CREB3L1
EP300	BRCA1
BRCA1	CREB5
APP	MYC
EP300	CEBPB
PRKCD	HSP90AA1
HSP90AA1	PPARA
STAT3	JUN
APP	SYVN1
SYVN1	ATF6
ELAVL1	CEBPA
EP300	CREBBP
STAT3	HIF1A
EP300	ARNT
EP300	EGR1
BRCA1	ATF1
HSP90AA1	NR3C2
EP300	ESR1
EP300	RXRA
APP	AKAP13
AKAP13	RXRB
EP300	PPARG
PPARG	RXRG
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
TP53	RELA
SDCBP2	C1orf35
C1orf35	APP
TP53	CREB1
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	STAT3
SDCBP2	BEND7
BEND7	C1QBP
C1QBP	CEBPA
CEBPA	E2F4
SDCBP2	C11orf57
C11orf57	MAPK8
MAPK8	ATF2
ZCCHC10	PIN1
PIN1	YAP1
BEND7	TRIM27
TRIM27	PIAS4
PIAS4	LEF1
SDCBP2	PRPF40A
PRPF40A	UBQLN4
UBQLN4	DAZAP2
PRPF40A	UBE2I
UBE2I	TCF7L2
ZNF581	SUV39H1
SUV39H1	CTNNB1
TRIM27	TEAD4
TEAD4	TEAD1
C1QBP	PHB2
PHB2	TEAD3
PRPF40A	XRCC6
XRCC6	POU2F1
TP53	SP1
TP53	TFAP2A
TIFA	IRAK1
IRAK1	EMD
EMD	CREB3
TRIM27	NFYC
NFYC	ATF6B
IRAK1	BTRC
BTRC	ATF4
PRPF40A	HNRNPK
HNRNPK	ELAVL1
UBQLN4	RUNX1T1
RUNX1T1	CREB3L1
TRAF6	TRAF2
TRAF2	CREB5
HNRNPK	CEBPB
UBE2I	PPARA
PIN1	JUN
TRAF6	UBC
UBC	ATF6
TP53	CREBBP
TP53	EP300
TRAF6	HIF1A
HIF1A	ARNT
TP53	EGR1
PRPF40A	CSNK2A2
CSNK2A2	ATF1
IRAK1	HSP90AA1
TP53	ESR1
UBE2I	RXRA
IRAK1	CUL1
CUL1	RXRG
GABRB1	NOD1
NOD1	RNF34
RNF34	TP53
NOD1	COPS6
COPS6	NFKB1
RNF34	APP
NOD1	UBC
UBC	TSG101
TSG101	NFKB2
UBC	BRCA1
BRCA1	E2F4
UBC	CUL3
CUL3	ATF2
UBC	ABL1
ABL1	YAP1
UBC	DAZAP2
DAZAP2	LEF1
UBC	PSMA3
PSMA3	TCF7L2
DAZAP2	TCF7L1
TP53	NCOA1
NCOA1	TEAD1
UBC	TRIM27
UBC	E2F1
BRCA1	POU2F1
NOD1	HSP90AA1
HSP90AA1	SP1
UBC	EMD
ATF6	ATF6B
UBC	BTRC
UBC	PSMB5
PSMB5	RND1
RND1	CREB3L2
UBC	VDAC1
VDAC1	TSPO
TSPO	CREB3L1
RNF34	TRIM23
TRIM23	CREB5
HSP90AA1	MYC
NOD1	CASP8
CASP8	CEBPB
NOD1	CASP9
CASP9	JUN
UBC	C1QBP
NOD1	PSMA7
PSMA7	HIF1A
HSP90AA1	ARNT
HSP90AA1	STAT3
HSP90AA1	ESR1
NOD1	CASP2
CASP2	RXRA
HSP90AA1	NR3C1
NR3C1	RXRB
UBC	CUL1
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	TP53
GSK3B	NFKB1
GSK3B	RELA
TRAK2	KLC1
KLC1	APP
GSK3B	CREB1
TRAK2	PRKAB2
PRKAB2	REL
REL	NFKB2
GSK3B	SMAD3
SMAD3	E2F4
SMAD3	ATF2
TRAK2	PRKAG1
PRKAG1	SIP2
SIP2	YAP1
GSK3B	CTNNB1
CTNNB1	LEF1
GSK3B	SMURF2
SMURF2	DAZAP2
CTNNB1	TCF7L2
YAP1	TEAD1
PRKAB2	GOLGA2
YAP1	TEAD3
PRKAB2	PRKDC
PRKDC	POU2F1
PRKAB2	CRX
CRX	SP1
PRKAB2	CREB3L1
CREB3L1	CREB3
PRKAB2	TP53BP2
TP53BP2	NXF1
NXF1	ATF6B
RELA	ATF4
REL	CEP19
CEP19	CREB3L2
PRKAB2	TRAF2
GSK3B	MYC
GSK3B	CEBPB
RELA	PPARA
GSK3B	JUN
CREB1	ATF6
PRKAB2	YY1AP1
YY1AP1	CEBPA
REL	CREBBP
TRAK2	PRKAA1
PRKAA1	EP300
PRKAB2	GNB2L1
GNB2L1	HIF1A
PRKAB2	PIAS2
PIAS2	ARNT
RELA	EGR1
TRAK2	OGT
OGT	CSNK2A1
CSNK2A1	ATF1
GSK3B	BCL3
BCL3	STAT3
GSK3B	HSP90AA1
PIAS2	ESR1
GSK3B	RXRA
PRKAB2	MDFI
MDFI	NR1H2
NR1H2	RXRG
GABRB3	MEOX2
MEOX2	RELA
RELA	TP53
RELA	NFKB1
MEOX2	STK16
STK16	ELK1
GABRB3	PRKACA
PRKACA	CREB1
RELA	NFKB2
PRKACA	HDAC1
HDAC1	E2F4
GABRB3	PRKCA
PRKCA	EP300
MEOX2	PIN1
PRKCA	CTNNB1
PRKCA	ELAVL1
MEOX2	PRKAB2
MEOX2	KAT5
KAT5	E2F1
PRKACA	POU2F1
RELA	SP1
RELA	HDAC3
HDAC3	CREB3
MEOX2	HP1BP3
HP1BP3	NXF1
RELA	BRCA1
KAT5	MYC
RELA	CEBPB
RELA	JUN
KAT5	CEBPA
RELA	CREBBP
RELA	HIF1A
PRKACA	HSP90AA1
RELA	STAT3
RELA	ESR1
RELA	RXRA
MEOX2	RARB
RARB	RXRB
RARB	RXRG
GABRG2	GABARAP
GABARAP	DVL2
DVL2	TP53
GABARAP	TAX1BP1
TAX1BP1	TNIP1
TNIP1	NFKB1
GABARAP	KEAP1
KEAP1	RELA
GABARAP	NEDD4
NEDD4	SNCA
SNCA	ELK1
NEDD4	AKT1
AKT1	CREB1
TAX1BP1	TNFAIP3
TNFAIP3	NFKB2
NEDD4	SMAD3
TAX1BP1	RAD18
RAD18	YAP1
TAX1BP1	DAZAP2
DAZAP2	TCF7L2
DVL2	WWTR1
WWTR1	TEAD1
TAX1BP1	IKBKE
IKBKE	TRIM27
WWTR1	TEAD3
NEDD4	EPRS
EPRS	POU2F1
SMAD3	SP1
NEDD4	PPARG
PPARG	TFAP2A
