GABRA1	PRKCD
PRKCD	TP53
PRKCD	STAT3
STAT3	NFKB1
STAT3	RELA
PRKCD	EP300
EP300	TFAP2A
STAT3	RB1
RB1	PAX2
EP300	FOS
PRKCD	SP1
EP300	CREB1
EP300	EGR1
PRKCD	STAT1
EP300	RXRA
PRKCD	APP
APP	AKAP13
AKAP13	RXRB
EP300	PPARG
PPARG	RXRG
EP300	STAT5A
PRKCD	INSR
INSR	STAT5B
EP300	SP3
EP300	ETS1
EP300	PAX5
STAT3	JUN
APP	MYC
STAT3	HIF1A
PRKCD	HSP90AA1
HSP90AA1	PPARA
HSP90AA1	NFIC
EP300	BRCA1
BRCA1	ATF1
EP300	TP63
TP63	ETV4
SP1	POU2F1
PRKCD	ELAVL1
ELAVL1	CEBPA
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
TP53	RELA
TP53	TFAP2A
SDCBP2	C11orf57
C11orf57	MAPK8
MAPK8	PAX2
SDCBP2	PRPF40A
PRPF40A	UBE2I
UBE2I	FOS
TP53	SP1
TP53	CREB1
TP53	EGR1
SDCBP2	TIFA
TIFA	IRAK1
IRAK1	STAT1
UBE2I	RXRA
SDCBP2	C1orf35
C1orf35	APP
IRAK1	CUL1
CUL1	RXRG
SDCBP2	PRPF38A
PRPF38A	CSNK2B
CSNK2B	STAT5A
TIFA	TRAF6
TRAF6	NTRK1
NTRK1	STAT5B
TRAF6	STAT3
PRPF40A	SFPQ
SFPQ	SP3
TP53	ETS1
TRAF6	MYB
MYB	PAX5
ZCCHC10	PIN1
PIN1	JUN
TRAF6	HIF1A
UBE2I	PPARA
TRAF6	SMURF1
SMURF1	NFIC
PIN1	PPARG
PRPF40A	CSNK2A2
CSNK2A2	ATF1
PRPF40A	HTT
HTT	ETV4
PRPF40A	XRCC6
XRCC6	POU2F1
SDCBP2	BEND7
BEND7	C1QBP
C1QBP	CEBPA
GABRA4	APP
APP	MAPK8
MAPK8	TP53
APP	GSK3B
GSK3B	NFKB1
APP	EEF1D
EEF1D	RELA
MYC	TFAP2A
APP	MAPK7
MAPK7	FOS
MAPK8	SP1
APP	KAT5
KAT5	CREB1
RELA	EGR1
APP	HDAC4
HDAC4	STAT1
GSK3B	RXRA
MAPK8	NR4A1
NR4A1	RXRG
APP	SHC1
SHC1	STAT5A
SHC1	STAT5B
MAPK8	STAT3
RELA	SP3
MAPK7	ETS1
MAPK8	EP300
MAPK8	JUN
APP	MCM7
MCM7	HIF1A
AKAP13	PPARA
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	NFIC
APP	RFX5
RFX5	PPARG
MAPK8	ATF2
ATF2	ATF1
APP	HSPA8
HSPA8	HTT
HSPA8	POU2F1
MAPK8	CEBPA
GABRB1	NOD1
NOD1	RNF34
RNF34	TP53
NOD1	COPS6
COPS6	NFKB1
NOD1	UBC
UBC	BRCA1
BRCA1	PAX2
UBC	ABL1
ABL1	FOS
NOD1	HSP90AA1
HSP90AA1	SP1
BRCA1	STAT1
NOD1	CASP2
CASP2	RXRA
HSP90AA1	NR3C1
NR3C1	RXRB
UBC	CUL1
BRCA1	STAT5A
UBC	HAX1
HAX1	STAT5B
HSP90AA1	STAT3
UBC	E2F1
E2F1	SP3
NOD1	CASP9
CASP9	RB1
RB1	PAX5
CASP9	JUN
HSP90AA1	MYC
NOD1	PSMA7
PSMA7	HIF1A
UBC	SFPQ
SFPQ	PPARG
UBC	UBA2
UBA2	ETV4
BRCA1	POU2F1
UBC	C1QBP
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	TP53
GSK3B	RELA
TRAK2	PLK1
PLK1	BRCA1
GSK3B	BCL3
BCL3	FOS
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
GSK3B	CREB1
PRKAB2	GNB2L1
GNB2L1	STAT1
TRAK2	KLC1
KLC1	APP
PRKAB2	MDFI
MDFI	NR1H2
NR1H2	RXRG
PRKAB2	CSNK2B
GSK3B	PTPN11
PTPN11	STAT5B
BCL3	STAT3
CRX	SP3
GSK3B	MAPK1
MAPK1	PAX5
GSK3B	JUN
GSK3B	MYC
GNB2L1	HIF1A
RELA	PPARA
GSK3B	HSP90AA1
GSK3B	CTNNB1
CTNNB1	PPARG
TRAK2	OGT
OGT	CSNK2A1
CSNK2A1	ATF1
TRAK2	PRKAG1
PRKAG1	FKBP4
FKBP4	SAE1
SAE1	ETV4
PRKAB2	PRKDC
PRKDC	POU2F1
PRKAB2	YY1AP1
YY1AP1	CEBPA
GABRB3	MEOX2
MEOX2	RELA
RELA	TP53
RELA	NFKB1
GABRB3	PRKCA
PRKCA	EP300
RELA	BRCA1
RELA	FOS
RELA	SP1
GABRB3	PRKACA
PRKACA	CREB1
MEOX2	CIAPIN1
CIAPIN1	STAT1
RELA	RXRA
MEOX2	RARB
RARB	RXRB
RARB	RXRG
MEOX2	POM121C
POM121C	STAT5A
PRKACA	EGFR
EGFR	STAT5B
RELA	STAT3
RELA	JUN
MEOX2	KAT5
KAT5	MYC
RELA	HIF1A
PRKACA	HSP90AA1
PRKCA	PPARG
MEOX2	TGFB1
TGFB1	SMAD2
SMAD2	ETV4
PRKACA	POU2F1
KAT5	CEBPA
GABRD	UBQLN1
UBQLN1	RAD23A
RAD23A	TP53
UBQLN1	APP
UBQLN1	EPS15
EPS15	TFAP2A
UBQLN1	ATXN3
ATXN3	CREB1
RAD23A	CREBBP
CREBBP	EGR1
UBQLN1	MTOR
MTOR	STAT1
UBQLN1	UBQLN4
UBQLN4	RXRA
UBQLN1	UBE3A
UBE3A	RARA
RARA	RXRG
MTOR	STAT3
CREBBP	SP3
UBQLN1	VCP
VCP	MAPK1
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	RAD23B
RAD23B	HIF1A
UBQLN1	PSEN2
CREBBP	ATF1
UBQLN1	UBC
UBQLN1	GAPDH
GAPDH	POU2F1
UBE3A	CEBPA
GABRE	CUX1
CUX1	EHMT2
EHMT2	TP53
GABRE	HLA-A
HLA-A	STAT3
GABRE	FAM189B
FAM189B	HECW2
HECW2	TFAP2A
CUX1	CCNA1
CCNA1	RB1
GABRE	ALG9
ALG9	XBP1
XBP1	FOS
CCNA1	SP1
CUX1	RECQL5
RECQL5	CREB1
CUX1	SATB1
SATB1	EP300
ALG9	RTF1
RTF1	STAT1
GABRE	LSR
LSR	RARG
RARG	RXRA
RARG	RXRB
RARG	RXRG
GABRE	BSCL2
BSCL2	POM121C
CCNA1	PGR
PGR	STAT5B
CUX1	TLE4
TLE4	HDAC1
HDAC1	SP3
TLE4	PAX5
CUX1	BIN1
BIN1	MYC
SATB1	UBE2I
CUX1	CDK7
CDK7	HSP90AA1
GABRE	GPAA1
GPAA1	PIN1
ALG9	GSH1
GSH1	ATF1
BSCL2	ZDHHC17
ZDHHC17	HTT
FAM189B	HSPA8
MYC	CEBPA
GABRG2	GABARAP
GABARAP	DVL2
DVL2	TP53
GABARAP	TAX1BP1
TAX1BP1	TNIP1
